"","forecast_date","target","target_end_date","location","type","quantile","value"
"20%...5526","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"VT","quantile",0.2,0
"25%...5527","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"VT","quantile",0.25,0
"30%...5528","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"VT","quantile",0.3,0
"35%...5529","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"VT","quantile",0.35,0
"40%...5530","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"VT","quantile",0.4,0
"45%...5531","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"VT","quantile",0.45,0
"50%...5532","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"VT","quantile",0.5,0
"55%...5533","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"VT","quantile",0.55,0
"60%...5534","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"VT","quantile",0.6,0
"65%...5535","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"VT","quantile",0.65,0
"70%...5536","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"VT","quantile",0.7,0
"75%...5537","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"VT","quantile",0.75,0
"80%...5538","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"VT","quantile",0.8,0
"85%...5539","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"VT","quantile",0.85,1
"90%...5540","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"VT","quantile",0.9,1
"95%...5541","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"VT","quantile",0.95,1
"97.5%...5542","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"VT","quantile",0.975,1
"99%...5543","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"VT","quantile",0.99,1
"1%...5544","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"WA","quantile",0.01,0
"2.5%...5545","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"WA","quantile",0.025,0
"5%...5546","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"WA","quantile",0.05,0
"10%...5547","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"WA","quantile",0.1,0
"15%...5548","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"WA","quantile",0.15,0
"20%...5549","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"WA","quantile",0.2,0
"25%...5550","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"WA","quantile",0.25,0
"30%...5551","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"WA","quantile",0.3,0
"35%...5552","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"WA","quantile",0.35,0
"40%...5553","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"WA","quantile",0.4,0
"45%...5554","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"WA","quantile",0.45,0
"50%...5555","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"WA","quantile",0.5,0
"55%...5556","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"WA","quantile",0.55,0
"60%...5557","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"WA","quantile",0.6,0
"65%...5558","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"WA","quantile",0.65,0
"70%...5559","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"WA","quantile",0.7,0
"75%...5560","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"WA","quantile",0.75,1
"80%...5561","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"WA","quantile",0.8,1
"85%...5562","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"WA","quantile",0.85,2
"90%...5563","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"WA","quantile",0.9,3
"95%...5564","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"WA","quantile",0.95,3.05
"97.5%...5565","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"WA","quantile",0.975,4
"99%...5566","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"WA","quantile",0.99,5.05
"1%...5567","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"WI","quantile",0.01,0
"2.5%...5568","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"WI","quantile",0.025,0
"5%...5569","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"WI","quantile",0.05,0
"10%...5570","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"WI","quantile",0.1,0
"15%...5571","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"WI","quantile",0.15,0
"20%...5572","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"WI","quantile",0.2,0
"25%...5573","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"WI","quantile",0.25,0
"30%...5574","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"WI","quantile",0.3,0
"35%...5575","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"WI","quantile",0.35,0
"40%...5576","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"WI","quantile",0.4,0
"45%...5577","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"WI","quantile",0.45,0.331
"50%...5578","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"WI","quantile",0.5,0.822
"55%...5579","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"WI","quantile",0.55,2.497
"60%...5580","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"WI","quantile",0.6,3.067
"65%...5581","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"WI","quantile",0.65,3.541
"70%...5582","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"WI","quantile",0.7,4.05
"75%...5583","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"WI","quantile",0.75,4.429
"80%...5584","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"WI","quantile",0.8,5.074
"85%...5585","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"WI","quantile",0.85,5.615
"90%...5586","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"WI","quantile",0.9,6.196
"95%...5587","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"WI","quantile",0.95,8.383
"97.5%...5588","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"WI","quantile",0.975,10.602
"99%...5589","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"WI","quantile",0.99,12.263
"1%...5590","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"WV","quantile",0.01,0
"2.5%...5591","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"WV","quantile",0.025,0
"5%...5592","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"WV","quantile",0.05,0
"10%...5593","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"WV","quantile",0.1,0
"15%...5594","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"WV","quantile",0.15,0
"20%...5595","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"WV","quantile",0.2,0
"25%...5596","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"WV","quantile",0.25,0
"30%...5597","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"WV","quantile",0.3,0
"35%...5598","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"WV","quantile",0.35,0
"40%...5599","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"WV","quantile",0.4,0
"45%...5600","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"WV","quantile",0.45,0
"50%...5601","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"WV","quantile",0.5,0
"55%...5602","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"WV","quantile",0.55,0
"60%...5603","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"WV","quantile",0.6,0
"65%...5604","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"WV","quantile",0.65,0
"70%...5605","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"WV","quantile",0.7,0
"75%...5606","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"WV","quantile",0.75,0
"80%...5607","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"WV","quantile",0.8,0
"85%...5608","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"WV","quantile",0.85,1
"90%...5609","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"WV","quantile",0.9,1
"95%...5610","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"WV","quantile",0.95,1
"97.5%...5611","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"WV","quantile",0.975,1
"99%...5612","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"WV","quantile",0.99,1
"1%...5613","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"WY","quantile",0.01,0
"2.5%...5614","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"WY","quantile",0.025,0
"5%...5615","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"WY","quantile",0.05,0
"10%...5616","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"WY","quantile",0.1,0
"15%...5617","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"WY","quantile",0.15,0
"20%...5618","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"WY","quantile",0.2,0
"25%...5619","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"WY","quantile",0.25,0
"30%...5620","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"WY","quantile",0.3,0
"35%...5621","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"WY","quantile",0.35,0
"40%...5622","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"WY","quantile",0.4,0
"45%...5623","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"WY","quantile",0.45,0
"50%...5624","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"WY","quantile",0.5,0
"55%...5625","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"WY","quantile",0.55,0
"60%...5626","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"WY","quantile",0.6,1
"65%...5627","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"WY","quantile",0.65,1
"70%...5628","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"WY","quantile",0.7,1.3
"75%...5629","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"WY","quantile",0.75,2
"80%...5630","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"WY","quantile",0.8,2
"85%...5631","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"WY","quantile",0.85,3
"90%...5632","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"WY","quantile",0.9,5
"95%...5633","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"WY","quantile",0.95,6.05
"97.5%...5634","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"WY","quantile",0.975,8
"99%...5635","2023-04-30","Sep WNV neuroinvasive disease cases",2023-09-30,"WY","quantile",0.99,9.01
"1%...5636","2023-04-30","Oct WNV neuroinvasive disease cases",2023-10-31,"AL","quantile",0.01,0
"2.5%...5637","2023-04-30","Oct WNV neuroinvasive disease cases",2023-10-31,"AL","quantile",0.025,0
"5%...5638","2023-04-30","Oct WNV neuroinvasive disease cases",2023-10-31,"AL","quantile",0.05,0
"10%...5639","2023-04-30","Oct WNV neuroinvasive disease cases",2023-10-31,"AL","quantile",0.1,0
"15%...5640","2023-04-30","Oct WNV neuroinvasive disease cases",2023-10-31,"AL","quantile",0.15,0
"20%...5641","2023-04-30","Oct WNV neuroinvasive disease cases",2023-10-31,"AL","quantile",0.2,0
"25%...5642","2023-04-30","Oct WNV neuroinvasive disease cases",2023-10-31,"AL","quantile",0.25,0
"30%...5643","2023-04-30","Oct WNV neuroinvasive disease cases",2023-10-31,"AL","quantile",0.3,0
"35%...5644","2023-04-30","Oct WNV neuroinvasive disease cases",2023-10-31,"AL","quantile",0.35,0
"40%...5645","2023-04-30","Oct WNV neuroinvasive disease cases",2023-10-31,"AL","quantile",0.4,0
"45%...5646","2023-04-30","Oct WNV neuroinvasive disease cases",2023-10-31,"AL","quantile",0.45,0
"50%...5647","2023-04-30","Oct WNV neuroinvasive disease cases",2023-10-31,"AL","quantile",0.5,0
"55%...5648","2023-04-30","Oct WNV neuroinvasive disease cases",2023-10-31,"AL","quantile",0.55,0
"60%...5649","2023-04-30","Oct WNV neuroinvasive disease cases",2023-10-31,"AL","quantile",0.6,0
"65%...5650","2023-04-30","Oct WNV neuroinvasive disease cases",2023-10-31,"AL","quantile",0.65,0.35
"70%...5651","2023-04-30","Oct WNV neuroinvasive disease cases",2023-10-31,"AL","quantile",0.7,1
"75%...5652","2023-04-30","Oct WNV neuroinvasive disease cases",2023-10-31,"AL","quantile",0.75,1
"80%...5653","2023-04-30","Oct WNV neuroinvasive disease cases",2023-10-31,"AL","quantile",0.8,1
"85%...5654","2023-04-30","Oct WNV neuroinvasive disease cases",2023-10-31,"AL","quantile",0.85,2
"90%...5655","2023-04-30","Oct WNV neuroinvasive disease cases",2023-10-31,"AL","quantile",0.9,3
"95%...5656","2023-04-30","Oct WNV neuroinvasive disease cases",2023-10-31,"AL","quantile",0.95,3
"97.5%...5657","2023-04-30","Oct WNV neuroinvasive disease cases",2023-10-31,"AL","quantile",0.975,4
"99%...5658","2023-04-30","Oct WNV neuroinvasive disease cases",2023-10-31,"AL","quantile",0.99,5.01
"1%...5659","2023-04-30","Oct WNV neuroinvasive disease cases",2023-10-31,"AR","quantile",0.01,0
"2.5%...5660","2023-04-30","Oct WNV neuroinvasive disease cases",2023-10-31,"AR","quantile",0.025,0
"5%...5661","2023-04-30","Oct WNV neuroinvasive disease cases",2023-10-31,"AR","quantile",0.05,0
"10%...5662","2023-04-30","Oct WNV neuroinvasive disease cases",2023-10-31,"AR","quantile",0.1,0
"15%...5663","2023-04-30","Oct WNV neuroinvasive disease cases",2023-10-31,"AR","quantile",0.15,0
"20%...5664","2023-04-30","Oct WNV neuroinvasive disease cases",2023-10-31,"AR","quantile",0.2,0
"25%...5665","2023-04-30","Oct WNV neuroinvasive disease cases",2023-10-31,"AR","quantile",0.25,0
"30%...5666","2023-04-30","Oct WNV neuroinvasive disease cases",2023-10-31,"AR","quantile",0.3,1
"35%...5667","2023-04-30","Oct WNV neuroinvasive disease cases",2023-10-31,"AR","quantile",0.35,1
"40%...5668","2023-04-30","Oct WNV neuroinvasive disease cases",2023-10-31,"AR","quantile",0.4,1
"45%...5669","2023-04-30","Oct WNV neuroinvasive disease cases",2023-10-31,"AR","quantile",0.45,1
"50%...5670","2023-04-30","Oct WNV neuroinvasive disease cases",2023-10-31,"AR","quantile",0.5,1
"55%...5671","2023-04-30","Oct WNV neuroinvasive disease cases",2023-10-31,"AR","quantile",0.55,1
"60%...5672","2023-04-30","Oct WNV neuroinvasive disease cases",2023-10-31,"AR","quantile",0.6,1
"65%...5673","2023-04-30","Oct WNV neuroinvasive disease cases",2023-10-31,"AR","quantile",0.65,1
"70%...5674","2023-04-30","Oct WNV neuroinvasive disease cases",2023-10-31,"AR","quantile",0.7,1
"75%...5675","2023-04-30","Oct WNV neuroinvasive disease cases",2023-10-31,"AR","quantile",0.75,2
"80%...5676","2023-04-30","Oct WNV neuroinvasive disease cases",2023-10-31,"AR","quantile",0.8,2
"85%...5677","2023-04-30","Oct WNV neuroinvasive disease cases",2023-10-31,"AR","quantile",0.85,2
"90%...5678","2023-04-30","Oct WNV neuroinvasive disease cases",2023-10-31,"AR","quantile",0.9,2.1
"95%...5679","2023-04-30","Oct WNV neuroinvasive disease cases",2023-10-31,"AR","quantile",0.95,3.05
"97.5%...5680","2023-04-30","Oct WNV neuroinvasive disease cases",2023-10-31,"AR","quantile",0.975,4
"99%...5681","2023-04-30","Oct WNV neuroinvasive disease cases",2023-10-31,"AR","quantile",0.99,4.01
"1%...5682","2023-04-30","Oct WNV neuroinvasive disease cases",2023-10-31,"AZ","quantile",0.01,0
"2.5%...5683","2023-04-30","Oct WNV neuroinvasive disease cases",2023-10-31,"AZ","quantile",0.025,0
"5%...5684","2023-04-30","Oct WNV neuroinvasive disease cases",2023-10-31,"AZ","quantile",0.05,0
"10%...5685","2023-04-30","Oct WNV neuroinvasive disease cases",2023-10-31,"AZ","quantile",0.1,0
"15%...5686","2023-04-30","Oct WNV neuroinvasive disease cases",2023-10-31,"AZ","quantile",0.15,0
"20%...5687","2023-04-30","Oct WNV neuroinvasive disease cases",2023-10-31,"AZ","quantile",0.2,0
"25%...5688","2023-04-30","Oct WNV neuroinvasive disease cases",2023-10-31,"AZ","quantile",0.25,0
"30%...5689","2023-04-30","Oct WNV neuroinvasive disease cases",2023-10-31,"AZ","quantile",0.3,0
"35%...5690","2023-04-30","Oct WNV neuroinvasive disease cases",2023-10-31,"AZ","quantile",0.35,0
"40%...5691","2023-04-30","Oct WNV neuroinvasive disease cases",2023-10-31,"AZ","quantile",0.4,32.34
"45%...5692","2023-04-30","Oct WNV neuroinvasive disease cases",2023-10-31,"AZ","quantile",0.45,58.671
"50%...5693","2023-04-30","Oct WNV neuroinvasive disease cases",2023-10-31,"AZ","quantile",0.5,77.575
"55%...5694","2023-04-30","Oct WNV neuroinvasive disease cases",2023-10-31,"AZ","quantile",0.55,142.094
"60%...5695","2023-04-30","Oct WNV neuroinvasive disease cases",2023-10-31,"AZ","quantile",0.6,164.027
"65%...5696","2023-04-30","Oct WNV neuroinvasive disease cases",2023-10-31,"AZ","quantile",0.65,182.27
"70%...5697","2023-04-30","Oct WNV neuroinvasive disease cases",2023-10-31,"AZ","quantile",0.7,201.869
"75%...5698","2023-04-30","Oct WNV neuroinvasive disease cases",2023-10-31,"AZ","quantile",0.75,216.467
"80%...5699","2023-04-30","Oct WNV neuroinvasive disease cases",2023-10-31,"AZ","quantile",0.8,241.325
"85%...5700","2023-04-30","Oct WNV neuroinvasive disease cases",2023-10-31,"AZ","quantile",0.85,262.14
"90%...5701","2023-04-30","Oct WNV neuroinvasive disease cases",2023-10-31,"AZ","quantile",0.9,284.505
"95%...5702","2023-04-30","Oct WNV neuroinvasive disease cases",2023-10-31,"AZ","quantile",0.95,368.744
"97.5%...5703","2023-04-30","Oct WNV neuroinvasive disease cases",2023-10-31,"AZ","quantile",0.975,454.185
"99%...5704","2023-04-30","Oct WNV neuroinvasive disease cases",2023-10-31,"AZ","quantile",0.99,518.128
"1%...5705","2023-04-30","Oct WNV neuroinvasive disease cases",2023-10-31,"CA","quantile",0.01,0
"2.5%...5706","2023-04-30","Oct WNV neuroinvasive disease cases",2023-10-31,"CA","quantile",0.025,0
"5%...5707","2023-04-30","Oct WNV neuroinvasive disease cases",2023-10-31,"CA","quantile",0.05,0
"10%...5708","2023-04-30","Oct WNV neuroinvasive disease cases",2023-10-31,"CA","quantile",0.1,0
"15%...5709","2023-04-30","Oct WNV neuroinvasive disease cases",2023-10-31,"CA","quantile",0.15,0
"20%...5710","2023-04-30","Oct WNV neuroinvasive disease cases",2023-10-31,"CA","quantile",0.2,0
"25%...5711","2023-04-30","Oct WNV neuroinvasive disease cases",2023-10-31,"CA","quantile",0.25,0
"30%...5712","2023-04-30","Oct WNV neuroinvasive disease cases",2023-10-31,"CA","quantile",0.3,0
"35%...5713","2023-04-30","Oct WNV neuroinvasive disease cases",2023-10-31,"CA","quantile",0.35,0
"40%...5714","2023-04-30","Oct WNV neuroinvasive disease cases",2023-10-31,"CA","quantile",0.4,0
"45%...5715","2023-04-30","Oct WNV neuroinvasive disease cases",2023-10-31,"CA","quantile",0.45,0
"50%...5716","2023-04-30","Oct WNV neuroinvasive disease cases",2023-10-31,"CA","quantile",0.5,0
"55%...5717","2023-04-30","Oct WNV neuroinvasive disease cases",2023-10-31,"CA","quantile",0.55,0
"60%...5718","2023-04-30","Oct WNV neuroinvasive disease cases",2023-10-31,"CA","quantile",0.6,0
"65%...5719","2023-04-30","Oct WNV neuroinvasive disease cases",2023-10-31,"CA","quantile",0.65,0
"70%...5720","2023-04-30","Oct WNV neuroinvasive disease cases",2023-10-31,"CA","quantile",0.7,0
"75%...5721","2023-04-30","Oct WNV neuroinvasive disease cases",2023-10-31,"CA","quantile",0.75,0
