"location","forecast_date","target_end_date","target","type","quantile","values"
"Mississippi","2023-04-30","2023-11-30","November WNV neuroinvasive disease cases","quantile",0.65,1
"Mississippi","2023-04-30","2023-11-30","November WNV neuroinvasive disease cases","quantile",0.7,1
"Mississippi","2023-04-30","2023-11-30","November WNV neuroinvasive disease cases","quantile",0.75,2
"Mississippi","2023-04-30","2023-11-30","November WNV neuroinvasive disease cases","quantile",0.8,2
"Mississippi","2023-04-30","2023-11-30","November WNV neuroinvasive disease cases","quantile",0.85,2
"Mississippi","2023-04-30","2023-11-30","November WNV neuroinvasive disease cases","quantile",0.9,2
"Mississippi","2023-04-30","2023-11-30","November WNV neuroinvasive disease cases","quantile",0.95,3
"Mississippi","2023-04-30","2023-11-30","November WNV neuroinvasive disease cases","quantile",0.975,4
"Mississippi","2023-04-30","2023-11-30","November WNV neuroinvasive disease cases","quantile",0.99,4
"Mississippi","2023-04-30","2023-12-31","December WNV neuroinvasive disease cases","quantile",0.01,0
"Mississippi","2023-04-30","2023-12-31","December WNV neuroinvasive disease cases","quantile",0.025,0
"Mississippi","2023-04-30","2023-12-31","December WNV neuroinvasive disease cases","quantile",0.05,0
"Mississippi","2023-04-30","2023-12-31","December WNV neuroinvasive disease cases","quantile",0.1,0
"Mississippi","2023-04-30","2023-12-31","December WNV neuroinvasive disease cases","quantile",0.15,0
"Mississippi","2023-04-30","2023-12-31","December WNV neuroinvasive disease cases","quantile",0.2,0
"Mississippi","2023-04-30","2023-12-31","December WNV neuroinvasive disease cases","quantile",0.25,0
"Mississippi","2023-04-30","2023-12-31","December WNV neuroinvasive disease cases","quantile",0.3,0
"Mississippi","2023-04-30","2023-12-31","December WNV neuroinvasive disease cases","quantile",0.35,0
"Mississippi","2023-04-30","2023-12-31","December WNV neuroinvasive disease cases","quantile",0.4,0
"Mississippi","2023-04-30","2023-12-31","December WNV neuroinvasive disease cases","quantile",0.45,1
"Mississippi","2023-04-30","2023-12-31","December WNV neuroinvasive disease cases","quantile",0.5,1
"Mississippi","2023-04-30","2023-12-31","December WNV neuroinvasive disease cases","quantile",0.55,1
"Mississippi","2023-04-30","2023-12-31","December WNV neuroinvasive disease cases","quantile",0.6,1
"Mississippi","2023-04-30","2023-12-31","December WNV neuroinvasive disease cases","quantile",0.65,1
"Mississippi","2023-04-30","2023-12-31","December WNV neuroinvasive disease cases","quantile",0.7,1
"Mississippi","2023-04-30","2023-12-31","December WNV neuroinvasive disease cases","quantile",0.75,1
"Mississippi","2023-04-30","2023-12-31","December WNV neuroinvasive disease cases","quantile",0.8,2
"Mississippi","2023-04-30","2023-12-31","December WNV neuroinvasive disease cases","quantile",0.85,2
"Mississippi","2023-04-30","2023-12-31","December WNV neuroinvasive disease cases","quantile",0.9,2
"Mississippi","2023-04-30","2023-12-31","December WNV neuroinvasive disease cases","quantile",0.95,3
"Mississippi","2023-04-30","2023-12-31","December WNV neuroinvasive disease cases","quantile",0.975,3
"Mississippi","2023-04-30","2023-12-31","December WNV neuroinvasive disease cases","quantile",0.99,4
"Montana","2023-04-30","2023-5-31","May WNV neuroinvasive disease cases","quantile",0.01,0
"Montana","2023-04-30","2023-5-31","May WNV neuroinvasive disease cases","quantile",0.025,0
"Montana","2023-04-30","2023-5-31","May WNV neuroinvasive disease cases","quantile",0.05,0
"Montana","2023-04-30","2023-5-31","May WNV neuroinvasive disease cases","quantile",0.1,0
"Montana","2023-04-30","2023-5-31","May WNV neuroinvasive disease cases","quantile",0.15,0
"Montana","2023-04-30","2023-5-31","May WNV neuroinvasive disease cases","quantile",0.2,0
"Montana","2023-04-30","2023-5-31","May WNV neuroinvasive disease cases","quantile",0.25,0
"Montana","2023-04-30","2023-5-31","May WNV neuroinvasive disease cases","quantile",0.3,0
"Montana","2023-04-30","2023-5-31","May WNV neuroinvasive disease cases","quantile",0.35,0
"Montana","2023-04-30","2023-5-31","May WNV neuroinvasive disease cases","quantile",0.4,0
"Montana","2023-04-30","2023-5-31","May WNV neuroinvasive disease cases","quantile",0.45,0
"Montana","2023-04-30","2023-5-31","May WNV neuroinvasive disease cases","quantile",0.5,1
"Montana","2023-04-30","2023-5-31","May WNV neuroinvasive disease cases","quantile",0.55,1
"Montana","2023-04-30","2023-5-31","May WNV neuroinvasive disease cases","quantile",0.6,1
"Montana","2023-04-30","2023-5-31","May WNV neuroinvasive disease cases","quantile",0.65,1
"Montana","2023-04-30","2023-5-31","May WNV neuroinvasive disease cases","quantile",0.7,1
"Montana","2023-04-30","2023-5-31","May WNV neuroinvasive disease cases","quantile",0.75,1
"Montana","2023-04-30","2023-5-31","May WNV neuroinvasive disease cases","quantile",0.8,1
"Montana","2023-04-30","2023-5-31","May WNV neuroinvasive disease cases","quantile",0.85,2
"Montana","2023-04-30","2023-5-31","May WNV neuroinvasive disease cases","quantile",0.9,2
"Montana","2023-04-30","2023-5-31","May WNV neuroinvasive disease cases","quantile",0.95,2
"Montana","2023-04-30","2023-5-31","May WNV neuroinvasive disease cases","quantile",0.975,3
"Montana","2023-04-30","2023-5-31","May WNV neuroinvasive disease cases","quantile",0.99,4
"Montana","2023-04-30","2023-6-30","June WNV neuroinvasive disease cases","quantile",0.01,0
"Montana","2023-04-30","2023-6-30","June WNV neuroinvasive disease cases","quantile",0.025,0
"Montana","2023-04-30","2023-6-30","June WNV neuroinvasive disease cases","quantile",0.05,0
"Montana","2023-04-30","2023-6-30","June WNV neuroinvasive disease cases","quantile",0.1,0
"Montana","2023-04-30","2023-6-30","June WNV neuroinvasive disease cases","quantile",0.15,0
"Montana","2023-04-30","2023-6-30","June WNV neuroinvasive disease cases","quantile",0.2,0
"Montana","2023-04-30","2023-6-30","June WNV neuroinvasive disease cases","quantile",0.25,0
"Montana","2023-04-30","2023-6-30","June WNV neuroinvasive disease cases","quantile",0.3,0
"Montana","2023-04-30","2023-6-30","June WNV neuroinvasive disease cases","quantile",0.35,0
"Montana","2023-04-30","2023-6-30","June WNV neuroinvasive disease cases","quantile",0.4,0
"Montana","2023-04-30","2023-6-30","June WNV neuroinvasive disease cases","quantile",0.45,0
"Montana","2023-04-30","2023-6-30","June WNV neuroinvasive disease cases","quantile",0.5,1
"Montana","2023-04-30","2023-6-30","June WNV neuroinvasive disease cases","quantile",0.55,1
"Montana","2023-04-30","2023-6-30","June WNV neuroinvasive disease cases","quantile",0.6,1
"Montana","2023-04-30","2023-6-30","June WNV neuroinvasive disease cases","quantile",0.65,1
"Montana","2023-04-30","2023-6-30","June WNV neuroinvasive disease cases","quantile",0.7,1
"Montana","2023-04-30","2023-6-30","June WNV neuroinvasive disease cases","quantile",0.75,1
"Montana","2023-04-30","2023-6-30","June WNV neuroinvasive disease cases","quantile",0.8,1
"Montana","2023-04-30","2023-6-30","June WNV neuroinvasive disease cases","quantile",0.85,2
"Montana","2023-04-30","2023-6-30","June WNV neuroinvasive disease cases","quantile",0.9,2
"Montana","2023-04-30","2023-6-30","June WNV neuroinvasive disease cases","quantile",0.95,3
"Montana","2023-04-30","2023-6-30","June WNV neuroinvasive disease cases","quantile",0.975,3
"Montana","2023-04-30","2023-6-30","June WNV neuroinvasive disease cases","quantile",0.99,4
"Montana","2023-04-30","2023-7-31","July WNV neuroinvasive disease cases","quantile",0.01,0
"Montana","2023-04-30","2023-7-31","July WNV neuroinvasive disease cases","quantile",0.025,0
"Montana","2023-04-30","2023-7-31","July WNV neuroinvasive disease cases","quantile",0.05,0
"Montana","2023-04-30","2023-7-31","July WNV neuroinvasive disease cases","quantile",0.1,0
"Montana","2023-04-30","2023-7-31","July WNV neuroinvasive disease cases","quantile",0.15,0
"Montana","2023-04-30","2023-7-31","July WNV neuroinvasive disease cases","quantile",0.2,0
"Montana","2023-04-30","2023-7-31","July WNV neuroinvasive disease cases","quantile",0.25,0
"Montana","2023-04-30","2023-7-31","July WNV neuroinvasive disease cases","quantile",0.3,0
"Montana","2023-04-30","2023-7-31","July WNV neuroinvasive disease cases","quantile",0.35,0
"Montana","2023-04-30","2023-7-31","July WNV neuroinvasive disease cases","quantile",0.4,1
"Montana","2023-04-30","2023-7-31","July WNV neuroinvasive disease cases","quantile",0.45,1
"Montana","2023-04-30","2023-7-31","July WNV neuroinvasive disease cases","quantile",0.5,1
"Montana","2023-04-30","2023-7-31","July WNV neuroinvasive disease cases","quantile",0.55,1
"Montana","2023-04-30","2023-7-31","July WNV neuroinvasive disease cases","quantile",0.6,1
"Montana","2023-04-30","2023-7-31","July WNV neuroinvasive disease cases","quantile",0.65,1
"Montana","2023-04-30","2023-7-31","July WNV neuroinvasive disease cases","quantile",0.7,1
"Montana","2023-04-30","2023-7-31","July WNV neuroinvasive disease cases","quantile",0.75,2
"Montana","2023-04-30","2023-7-31","July WNV neuroinvasive disease cases","quantile",0.8,2
"Montana","2023-04-30","2023-7-31","July WNV neuroinvasive disease cases","quantile",0.85,2
"Montana","2023-04-30","2023-7-31","July WNV neuroinvasive disease cases","quantile",0.9,2
"Montana","2023-04-30","2023-7-31","July WNV neuroinvasive disease cases","quantile",0.95,3
"Montana","2023-04-30","2023-7-31","July WNV neuroinvasive disease cases","quantile",0.975,3
"Montana","2023-04-30","2023-7-31","July WNV neuroinvasive disease cases","quantile",0.99,4
"Montana","2023-04-30","2023-8-31","August WNV neuroinvasive disease cases","quantile",0.01,0
"Montana","2023-04-30","2023-8-31","August WNV neuroinvasive disease cases","quantile",0.025,0
"Montana","2023-04-30","2023-8-31","August WNV neuroinvasive disease cases","quantile",0.05,0
"Montana","2023-04-30","2023-8-31","August WNV neuroinvasive disease cases","quantile",0.1,0
"Montana","2023-04-30","2023-8-31","August WNV neuroinvasive disease cases","quantile",0.15,0
"Montana","2023-04-30","2023-8-31","August WNV neuroinvasive disease cases","quantile",0.2,1
"Montana","2023-04-30","2023-8-31","August WNV neuroinvasive disease cases","quantile",0.25,1
"Montana","2023-04-30","2023-8-31","August WNV neuroinvasive disease cases","quantile",0.3,1
"Montana","2023-04-30","2023-8-31","August WNV neuroinvasive disease cases","quantile",0.35,1
"Montana","2023-04-30","2023-8-31","August WNV neuroinvasive disease cases","quantile",0.4,1
"Montana","2023-04-30","2023-8-31","August WNV neuroinvasive disease cases","quantile",0.45,2
"Montana","2023-04-30","2023-8-31","August WNV neuroinvasive disease cases","quantile",0.5,2
"Montana","2023-04-30","2023-8-31","August WNV neuroinvasive disease cases","quantile",0.55,2
"Montana","2023-04-30","2023-8-31","August WNV neuroinvasive disease cases","quantile",0.6,2
"Montana","2023-04-30","2023-8-31","August WNV neuroinvasive disease cases","quantile",0.65,2
"Montana","2023-04-30","2023-8-31","August WNV neuroinvasive disease cases","quantile",0.7,3
"Montana","2023-04-30","2023-8-31","August WNV neuroinvasive disease cases","quantile",0.75,3
"Montana","2023-04-30","2023-8-31","August WNV neuroinvasive disease cases","quantile",0.8,3
"Montana","2023-04-30","2023-8-31","August WNV neuroinvasive disease cases","quantile",0.85,4
"Montana","2023-04-30","2023-8-31","August WNV neuroinvasive disease cases","quantile",0.9,4
"Montana","2023-04-30","2023-8-31","August WNV neuroinvasive disease cases","quantile",0.95,5
"Montana","2023-04-30","2023-8-31","August WNV neuroinvasive disease cases","quantile",0.975,6
"Montana","2023-04-30","2023-8-31","August WNV neuroinvasive disease cases","quantile",0.99,7
"Montana","2023-04-30","2023-9-30","September WNV neuroinvasive disease cases","quantile",0.01,0
"Montana","2023-04-30","2023-9-30","September WNV neuroinvasive disease cases","quantile",0.025,0
"Montana","2023-04-30","2023-9-30","September WNV neuroinvasive disease cases","quantile",0.05,0
"Montana","2023-04-30","2023-9-30","September WNV neuroinvasive disease cases","quantile",0.1,0
"Montana","2023-04-30","2023-9-30","September WNV neuroinvasive disease cases","quantile",0.15,0
"Montana","2023-04-30","2023-9-30","September WNV neuroinvasive disease cases","quantile",0.2,0
"Montana","2023-04-30","2023-9-30","September WNV neuroinvasive disease cases","quantile",0.25,1
"Montana","2023-04-30","2023-9-30","September WNV neuroinvasive disease cases","quantile",0.3,1
"Montana","2023-04-30","2023-9-30","September WNV neuroinvasive disease cases","quantile",0.35,1
"Montana","2023-04-30","2023-9-30","September WNV neuroinvasive disease cases","quantile",0.4,1
"Montana","2023-04-30","2023-9-30","September WNV neuroinvasive disease cases","quantile",0.45,1
"Montana","2023-04-30","2023-9-30","September WNV neuroinvasive disease cases","quantile",0.5,1
"Montana","2023-04-30","2023-9-30","September WNV neuroinvasive disease cases","quantile",0.55,2
"Montana","2023-04-30","2023-9-30","September WNV neuroinvasive disease cases","quantile",0.6,2
"Montana","2023-04-30","2023-9-30","September WNV neuroinvasive disease cases","quantile",0.65,2
"Montana","2023-04-30","2023-9-30","September WNV neuroinvasive disease cases","quantile",0.7,2
"Montana","2023-04-30","2023-9-30","September WNV neuroinvasive disease cases","quantile",0.75,3
"Montana","2023-04-30","2023-9-30","September WNV neuroinvasive disease cases","quantile",0.8,3
"Montana","2023-04-30","2023-9-30","September WNV neuroinvasive disease cases","quantile",0.85,3
"Montana","2023-04-30","2023-9-30","September WNV neuroinvasive disease cases","quantile",0.9,4
"Montana","2023-04-30","2023-9-30","September WNV neuroinvasive disease cases","quantile",0.95,5
"Montana","2023-04-30","2023-9-30","September WNV neuroinvasive disease cases","quantile",0.975,6
"Montana","2023-04-30","2023-9-30","September WNV neuroinvasive disease cases","quantile",0.99,8
"Montana","2023-04-30","2023-10-31","October WNV neuroinvasive disease cases","quantile",0.01,0
"Montana","2023-04-30","2023-10-31","October WNV neuroinvasive disease cases","quantile",0.025,0
"Montana","2023-04-30","2023-10-31","October WNV neuroinvasive disease cases","quantile",0.05,0
"Montana","2023-04-30","2023-10-31","October WNV neuroinvasive disease cases","quantile",0.1,0
"Montana","2023-04-30","2023-10-31","October WNV neuroinvasive disease cases","quantile",0.15,0
"Montana","2023-04-30","2023-10-31","October WNV neuroinvasive disease cases","quantile",0.2,0
"Montana","2023-04-30","2023-10-31","October WNV neuroinvasive disease cases","quantile",0.25,0
"Montana","2023-04-30","2023-10-31","October WNV neuroinvasive disease cases","quantile",0.3,0
"Montana","2023-04-30","2023-10-31","October WNV neuroinvasive disease cases","quantile",0.35,0
"Montana","2023-04-30","2023-10-31","October WNV neuroinvasive disease cases","quantile",0.4,0
"Montana","2023-04-30","2023-10-31","October WNV neuroinvasive disease cases","quantile",0.45,1
"Montana","2023-04-30","2023-10-31","October WNV neuroinvasive disease cases","quantile",0.5,1
"Montana","2023-04-30","2023-10-31","October WNV neuroinvasive disease cases","quantile",0.55,1
"Montana","2023-04-30","2023-10-31","October WNV neuroinvasive disease cases","quantile",0.6,1
"Montana","2023-04-30","2023-10-31","October WNV neuroinvasive disease cases","quantile",0.65,1
"Montana","2023-04-30","2023-10-31","October WNV neuroinvasive disease cases","quantile",0.7,1
"Montana","2023-04-30","2023-10-31","October WNV neuroinvasive disease cases","quantile",0.75,1
"Montana","2023-04-30","2023-10-31","October WNV neuroinvasive disease cases","quantile",0.8,2
"Montana","2023-04-30","2023-10-31","October WNV neuroinvasive disease cases","quantile",0.85,2
"Montana","2023-04-30","2023-10-31","October WNV neuroinvasive disease cases","quantile",0.9,2
"Montana","2023-04-30","2023-10-31","October WNV neuroinvasive disease cases","quantile",0.95,3
"Montana","2023-04-30","2023-10-31","October WNV neuroinvasive disease cases","quantile",0.975,3
