location,target,forecast_date,value,type,target_end_date,quantile
Nevada,May WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-05-31,0.6
Nevada,May WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-05-31,0.65
Nevada,May WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-05-31,0.7
Nevada,May WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-05-31,0.75
Nevada,May WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-05-31,0.8
Nevada,May WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-05-31,0.85
Nevada,May WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-05-31,0.9
Nevada,May WNV neuroinvasive disease cases,2023-04-30,1,quantile,2023-05-31,0.95
Nevada,May WNV neuroinvasive disease cases,2023-04-30,1,quantile,2023-05-31,0.975
Nevada,May WNV neuroinvasive disease cases,2023-04-30,1,quantile,2023-05-31,0.99
Nevada,June WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-06-30,0.01
Nevada,June WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-06-30,0.025
Nevada,June WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-06-30,0.05
Nevada,June WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-06-30,0.1
Nevada,June WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-06-30,0.15
Nevada,June WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-06-30,0.2
Nevada,June WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-06-30,0.25
Nevada,June WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-06-30,0.3
Nevada,June WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-06-30,0.35
Nevada,June WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-06-30,0.4
Nevada,June WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-06-30,0.45
Nevada,June WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-06-30,0.5
Nevada,June WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-06-30,0.55
Nevada,June WNV neuroinvasive disease cases,2023-04-30,1,quantile,2023-06-30,0.6
Nevada,June WNV neuroinvasive disease cases,2023-04-30,1,quantile,2023-06-30,0.65
Nevada,June WNV neuroinvasive disease cases,2023-04-30,2,quantile,2023-06-30,0.7
Nevada,June WNV neuroinvasive disease cases,2023-04-30,2,quantile,2023-06-30,0.75
Nevada,June WNV neuroinvasive disease cases,2023-04-30,3,quantile,2023-06-30,0.8
Nevada,June WNV neuroinvasive disease cases,2023-04-30,4,quantile,2023-06-30,0.85
Nevada,June WNV neuroinvasive disease cases,2023-04-30,5,quantile,2023-06-30,0.9
Nevada,June WNV neuroinvasive disease cases,2023-04-30,6,quantile,2023-06-30,0.95
Nevada,June WNV neuroinvasive disease cases,2023-04-30,8,quantile,2023-06-30,0.975
Nevada,June WNV neuroinvasive disease cases,2023-04-30,9,quantile,2023-06-30,0.99
Nevada,July WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-07-31,0.01
Nevada,July WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-07-31,0.025
Nevada,July WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-07-31,0.05
Nevada,July WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-07-31,0.1
Nevada,July WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-07-31,0.15
Nevada,July WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-07-31,0.2
Nevada,July WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-07-31,0.25
Nevada,July WNV neuroinvasive disease cases,2023-04-30,1,quantile,2023-07-31,0.3
Nevada,July WNV neuroinvasive disease cases,2023-04-30,2,quantile,2023-07-31,0.35
Nevada,July WNV neuroinvasive disease cases,2023-04-30,3,quantile,2023-07-31,0.4
Nevada,July WNV neuroinvasive disease cases,2023-04-30,4,quantile,2023-07-31,0.45
Nevada,July WNV neuroinvasive disease cases,2023-04-30,5,quantile,2023-07-31,0.5
Nevada,July WNV neuroinvasive disease cases,2023-04-30,6,quantile,2023-07-31,0.55
Nevada,July WNV neuroinvasive disease cases,2023-04-30,6,quantile,2023-07-31,0.6
Nevada,July WNV neuroinvasive disease cases,2023-04-30,7,quantile,2023-07-31,0.65
Nevada,July WNV neuroinvasive disease cases,2023-04-30,8,quantile,2023-07-31,0.7
Nevada,July WNV neuroinvasive disease cases,2023-04-30,10,quantile,2023-07-31,0.75
Nevada,July WNV neuroinvasive disease cases,2023-04-30,11,quantile,2023-07-31,0.8
Nevada,July WNV neuroinvasive disease cases,2023-04-30,12,quantile,2023-07-31,0.85
Nevada,July WNV neuroinvasive disease cases,2023-04-30,14,quantile,2023-07-31,0.9
Nevada,July WNV neuroinvasive disease cases,2023-04-30,17,quantile,2023-07-31,0.95
Nevada,July WNV neuroinvasive disease cases,2023-04-30,20,quantile,2023-07-31,0.975
Nevada,July WNV neuroinvasive disease cases,2023-04-30,23,quantile,2023-07-31,0.99
Nevada,August WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-08-31,0.01
Nevada,August WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-08-31,0.025
Nevada,August WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-08-31,0.05
Nevada,August WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-08-31,0.1
Nevada,August WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-08-31,0.15
Nevada,August WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-08-31,0.2
Nevada,August WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-08-31,0.25
Nevada,August WNV neuroinvasive disease cases,2023-04-30,1,quantile,2023-08-31,0.3
Nevada,August WNV neuroinvasive disease cases,2023-04-30,2,quantile,2023-08-31,0.35
Nevada,August WNV neuroinvasive disease cases,2023-04-30,2,quantile,2023-08-31,0.4
Nevada,August WNV neuroinvasive disease cases,2023-04-30,3,quantile,2023-08-31,0.45
Nevada,August WNV neuroinvasive disease cases,2023-04-30,4,quantile,2023-08-31,0.5
Nevada,August WNV neuroinvasive disease cases,2023-04-30,5,quantile,2023-08-31,0.55
Nevada,August WNV neuroinvasive disease cases,2023-04-30,6,quantile,2023-08-31,0.6
Nevada,August WNV neuroinvasive disease cases,2023-04-30,7,quantile,2023-08-31,0.65
Nevada,August WNV neuroinvasive disease cases,2023-04-30,9,quantile,2023-08-31,0.7
Nevada,August WNV neuroinvasive disease cases,2023-04-30,10,quantile,2023-08-31,0.75
Nevada,August WNV neuroinvasive disease cases,2023-04-30,11,quantile,2023-08-31,0.8
Nevada,August WNV neuroinvasive disease cases,2023-04-30,13,quantile,2023-08-31,0.85
Nevada,August WNV neuroinvasive disease cases,2023-04-30,16,quantile,2023-08-31,0.9
Nevada,August WNV neuroinvasive disease cases,2023-04-30,19,quantile,2023-08-31,0.95
Nevada,August WNV neuroinvasive disease cases,2023-04-30,22,quantile,2023-08-31,0.975
Nevada,August WNV neuroinvasive disease cases,2023-04-30,26,quantile,2023-08-31,0.99
Nevada,September WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-09-30,0.01
Nevada,September WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-09-30,0.025
Nevada,September WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-09-30,0.05
Nevada,September WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-09-30,0.1
Nevada,September WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-09-30,0.15
Nevada,September WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-09-30,0.2
Nevada,September WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-09-30,0.25
Nevada,September WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-09-30,0.3
Nevada,September WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-09-30,0.35
Nevada,September WNV neuroinvasive disease cases,2023-04-30,1,quantile,2023-09-30,0.4
Nevada,September WNV neuroinvasive disease cases,2023-04-30,2,quantile,2023-09-30,0.45
Nevada,September WNV neuroinvasive disease cases,2023-04-30,2,quantile,2023-09-30,0.5
Nevada,September WNV neuroinvasive disease cases,2023-04-30,3,quantile,2023-09-30,0.55
Nevada,September WNV neuroinvasive disease cases,2023-04-30,4,quantile,2023-09-30,0.6
Nevada,September WNV neuroinvasive disease cases,2023-04-30,5,quantile,2023-09-30,0.65
Nevada,September WNV neuroinvasive disease cases,2023-04-30,6,quantile,2023-09-30,0.7
Nevada,September WNV neuroinvasive disease cases,2023-04-30,7,quantile,2023-09-30,0.75
Nevada,September WNV neuroinvasive disease cases,2023-04-30,8,quantile,2023-09-30,0.8
Nevada,September WNV neuroinvasive disease cases,2023-04-30,9,quantile,2023-09-30,0.85
Nevada,September WNV neuroinvasive disease cases,2023-04-30,11,quantile,2023-09-30,0.9
Nevada,September WNV neuroinvasive disease cases,2023-04-30,13,quantile,2023-09-30,0.95
Nevada,September WNV neuroinvasive disease cases,2023-04-30,15,quantile,2023-09-30,0.975
Nevada,September WNV neuroinvasive disease cases,2023-04-30,18,quantile,2023-09-30,0.99
Nevada,October WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-10-31,0.01
Nevada,October WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-10-31,0.025
Nevada,October WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-10-31,0.05
Nevada,October WNV neuroinvasive disease cases,2023-04-30,1,quantile,2023-10-31,0.1
Nevada,October WNV neuroinvasive disease cases,2023-04-30,2,quantile,2023-10-31,0.15
Nevada,October WNV neuroinvasive disease cases,2023-04-30,3,quantile,2023-10-31,0.2
Nevada,October WNV neuroinvasive disease cases,2023-04-30,3,quantile,2023-10-31,0.25
Nevada,October WNV neuroinvasive disease cases,2023-04-30,4,quantile,2023-10-31,0.3
Nevada,October WNV neuroinvasive disease cases,2023-04-30,4,quantile,2023-10-31,0.35
Nevada,October WNV neuroinvasive disease cases,2023-04-30,5,quantile,2023-10-31,0.4
Nevada,October WNV neuroinvasive disease cases,2023-04-30,5,quantile,2023-10-31,0.45
Nevada,October WNV neuroinvasive disease cases,2023-04-30,6,quantile,2023-10-31,0.5
Nevada,October WNV neuroinvasive disease cases,2023-04-30,6,quantile,2023-10-31,0.55
Nevada,October WNV neuroinvasive disease cases,2023-04-30,6,quantile,2023-10-31,0.6
Nevada,October WNV neuroinvasive disease cases,2023-04-30,7,quantile,2023-10-31,0.65
Nevada,October WNV neuroinvasive disease cases,2023-04-30,7,quantile,2023-10-31,0.7
Nevada,October WNV neuroinvasive disease cases,2023-04-30,8,quantile,2023-10-31,0.75
Nevada,October WNV neuroinvasive disease cases,2023-04-30,8,quantile,2023-10-31,0.8
Nevada,October WNV neuroinvasive disease cases,2023-04-30,9,quantile,2023-10-31,0.85
Nevada,October WNV neuroinvasive disease cases,2023-04-30,10,quantile,2023-10-31,0.9
Nevada,October WNV neuroinvasive disease cases,2023-04-30,11,quantile,2023-10-31,0.95
Nevada,October WNV neuroinvasive disease cases,2023-04-30,13,quantile,2023-10-31,0.975
Nevada,October WNV neuroinvasive disease cases,2023-04-30,14,quantile,2023-10-31,0.99
Nevada,November WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-11-30,0.01
Nevada,November WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-11-30,0.025
Nevada,November WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-11-30,0.05
Nevada,November WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-11-30,0.1
Nevada,November WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-11-30,0.15
Nevada,November WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-11-30,0.2
Nevada,November WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-11-30,0.25
Nevada,November WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-11-30,0.3
Nevada,November WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-11-30,0.35
Nevada,November WNV neuroinvasive disease cases,2023-04-30,1,quantile,2023-11-30,0.4
Nevada,November WNV neuroinvasive disease cases,2023-04-30,1,quantile,2023-11-30,0.45
Nevada,November WNV neuroinvasive disease cases,2023-04-30,1,quantile,2023-11-30,0.5
Nevada,November WNV neuroinvasive disease cases,2023-04-30,1,quantile,2023-11-30,0.55
Nevada,November WNV neuroinvasive disease cases,2023-04-30,1,quantile,2023-11-30,0.6
Nevada,November WNV neuroinvasive disease cases,2023-04-30,1,quantile,2023-11-30,0.65
Nevada,November WNV neuroinvasive disease cases,2023-04-30,1,quantile,2023-11-30,0.7
Nevada,November WNV neuroinvasive disease cases,2023-04-30,2,quantile,2023-11-30,0.75
Nevada,November WNV neuroinvasive disease cases,2023-04-30,2,quantile,2023-11-30,0.8
Nevada,November WNV neuroinvasive disease cases,2023-04-30,2,quantile,2023-11-30,0.85
Nevada,November WNV neuroinvasive disease cases,2023-04-30,2,quantile,2023-11-30,0.9
Nevada,November WNV neuroinvasive disease cases,2023-04-30,3,quantile,2023-11-30,0.95
Nevada,November WNV neuroinvasive disease cases,2023-04-30,3,quantile,2023-11-30,0.975
Nevada,November WNV neuroinvasive disease cases,2023-04-30,4,quantile,2023-11-30,0.99
Nevada,December WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-12-31,0.01
Nevada,December WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-12-31,0.025
Nevada,December WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-12-31,0.05
Nevada,December WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-12-31,0.1
Nevada,December WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-12-31,0.15
Nevada,December WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-12-31,0.2
Nevada,December WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-12-31,0.25
Nevada,December WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-12-31,0.3
Nevada,December WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-12-31,0.35
Nevada,December WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-12-31,0.4
Nevada,December WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-12-31,0.45
Nevada,December WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-12-31,0.5
Nevada,December WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-12-31,0.55
Nevada,December WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-12-31,0.6
Nevada,December WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-12-31,0.65
Nevada,December WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-12-31,0.7
Nevada,December WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-12-31,0.75
Nevada,December WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-12-31,0.8
Nevada,December WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-12-31,0.85
Nevada,December WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-12-31,0.9
Nevada,December WNV neuroinvasive disease cases,2023-04-30,1,quantile,2023-12-31,0.95
Nevada,December WNV neuroinvasive disease cases,2023-04-30,1,quantile,2023-12-31,0.975
Nevada,December WNV neuroinvasive disease cases,2023-04-30,1,quantile,2023-12-31,0.99
New Hampshire,May WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-05-31,0.01
New Hampshire,May WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-05-31,0.025
New Hampshire,May WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-05-31,0.05
New Hampshire,May WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-05-31,0.1
New Hampshire,May WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-05-31,0.15
New Hampshire,May WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-05-31,0.2
New Hampshire,May WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-05-31,0.25
New Hampshire,May WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-05-31,0.3
New Hampshire,May WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-05-31,0.35
New Hampshire,May WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-05-31,0.4
New Hampshire,May WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-05-31,0.45
New Hampshire,May WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-05-31,0.5
New Hampshire,May WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-05-31,0.55
New Hampshire,May WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-05-31,0.6
New Hampshire,May WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-05-31,0.65
New Hampshire,May WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-05-31,0.7
New Hampshire,May WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-05-31,0.75
New Hampshire,May WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-05-31,0.8
New Hampshire,May WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-05-31,0.85
New Hampshire,May WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-05-31,0.9
New Hampshire,May WNV neuroinvasive disease cases,2023-04-30,1,quantile,2023-05-31,0.95
New Hampshire,May WNV neuroinvasive disease cases,2023-04-30,1,quantile,2023-05-31,0.975
New Hampshire,May WNV neuroinvasive disease cases,2023-04-30,1,quantile,2023-05-31,0.99
New Hampshire,June WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-06-30,0.01
New Hampshire,June WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-06-30,0.025
New Hampshire,June WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-06-30,0.05
New Hampshire,June WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-06-30,0.1
New Hampshire,June WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-06-30,0.15
New Hampshire,June WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-06-30,0.2
New Hampshire,June WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-06-30,0.25
New Hampshire,June WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-06-30,0.3
New Hampshire,June WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-06-30,0.35
New Hampshire,June WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-06-30,0.4
New Hampshire,June WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-06-30,0.45
New Hampshire,June WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-06-30,0.5
New Hampshire,June WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-06-30,0.55
New Hampshire,June WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-06-30,0.6
New Hampshire,June WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-06-30,0.65
New Hampshire,June WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-06-30,0.7
New Hampshire,June WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-06-30,0.75
New Hampshire,June WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-06-30,0.8
New Hampshire,June WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-06-30,0.85
New Hampshire,June WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-06-30,0.9
New Hampshire,June WNV neuroinvasive disease cases,2023-04-30,1,quantile,2023-06-30,0.95
New Hampshire,June WNV neuroinvasive disease cases,2023-04-30,1,quantile,2023-06-30,0.975
New Hampshire,June WNV neuroinvasive disease cases,2023-04-30,1,quantile,2023-06-30,0.99
New Hampshire,July WNV neuroinvasive disease cases,2023-04-30,0,quantile,2023-07-31,0.01
