target_end_date,value,location,quantile,target,type,forecast_date
2023-12-31,0.246060004,North Dakota,0.65,December WNV neuroinvasive disease cases,quantile,2023-06-30
2023-12-31,0.285363087,North Dakota,0.7,December WNV neuroinvasive disease cases,quantile,2023-06-30
2023-12-31,0.339974863,North Dakota,0.75,December WNV neuroinvasive disease cases,quantile,2023-06-30
2023-12-31,0.429663036,North Dakota,0.8,December WNV neuroinvasive disease cases,quantile,2023-06-30
2023-12-31,0.488210284,North Dakota,0.85,December WNV neuroinvasive disease cases,quantile,2023-06-30
2023-12-31,0.614688629,North Dakota,0.9,December WNV neuroinvasive disease cases,quantile,2023-06-30
2023-12-31,0.839272285,North Dakota,0.95,December WNV neuroinvasive disease cases,quantile,2023-06-30
2023-12-31,1.000661349,North Dakota,0.975,December WNV neuroinvasive disease cases,quantile,2023-06-30
2023-12-31,1.247578201,North Dakota,0.99,December WNV neuroinvasive disease cases,quantile,2023-06-30
2023-07-31,0.240558691,Nebraska,0.01,July WNV neuroinvasive disease cases,quantile,2023-06-30
2023-07-31,0.307461064,Nebraska,0.025,July WNV neuroinvasive disease cases,quantile,2023-06-30
2023-07-31,0.441852808,Nebraska,0.05,July WNV neuroinvasive disease cases,quantile,2023-06-30
2023-07-31,0.690439729,Nebraska,0.1,July WNV neuroinvasive disease cases,quantile,2023-06-30
2023-07-31,0.870736452,Nebraska,0.15,July WNV neuroinvasive disease cases,quantile,2023-06-30
2023-07-31,1.082601097,Nebraska,0.2,July WNV neuroinvasive disease cases,quantile,2023-06-30
2023-07-31,1.284392429,Nebraska,0.25,July WNV neuroinvasive disease cases,quantile,2023-06-30
2023-07-31,1.507720345,Nebraska,0.3,July WNV neuroinvasive disease cases,quantile,2023-06-30
2023-07-31,1.812534111,Nebraska,0.35,July WNV neuroinvasive disease cases,quantile,2023-06-30
2023-07-31,2.100757877,Nebraska,0.4,July WNV neuroinvasive disease cases,quantile,2023-06-30
2023-07-31,2.390282409,Nebraska,0.45,July WNV neuroinvasive disease cases,quantile,2023-06-30
2023-07-31,2.785811119,Nebraska,0.5,July WNV neuroinvasive disease cases,quantile,2023-06-30
2023-07-31,3.266455984,Nebraska,0.55,July WNV neuroinvasive disease cases,quantile,2023-06-30
2023-07-31,3.646386141,Nebraska,0.6,July WNV neuroinvasive disease cases,quantile,2023-06-30
2023-07-31,4.200552832,Nebraska,0.65,July WNV neuroinvasive disease cases,quantile,2023-06-30
2023-07-31,4.817305193,Nebraska,0.7,July WNV neuroinvasive disease cases,quantile,2023-06-30
2023-07-31,5.730685002,Nebraska,0.75,July WNV neuroinvasive disease cases,quantile,2023-06-30
2023-07-31,6.720471719,Nebraska,0.8,July WNV neuroinvasive disease cases,quantile,2023-06-30
2023-07-31,8.131000917,Nebraska,0.85,July WNV neuroinvasive disease cases,quantile,2023-06-30
2023-07-31,10.48218935,Nebraska,0.9,July WNV neuroinvasive disease cases,quantile,2023-06-30
2023-07-31,15.58122901,Nebraska,0.95,July WNV neuroinvasive disease cases,quantile,2023-06-30
2023-07-31,21.61107322,Nebraska,0.975,July WNV neuroinvasive disease cases,quantile,2023-06-30
2023-07-31,29.05314666,Nebraska,0.99,July WNV neuroinvasive disease cases,quantile,2023-06-30
2023-08-31,0.503767416,Nebraska,0.01,August WNV neuroinvasive disease cases,quantile,2023-06-30
2023-08-31,0.638299151,Nebraska,0.025,August WNV neuroinvasive disease cases,quantile,2023-06-30
2023-08-31,0.879080261,Nebraska,0.05,August WNV neuroinvasive disease cases,quantile,2023-06-30
2023-08-31,1.298281652,Nebraska,0.1,August WNV neuroinvasive disease cases,quantile,2023-06-30
2023-08-31,1.615937877,Nebraska,0.15,August WNV neuroinvasive disease cases,quantile,2023-06-30
2023-08-31,1.927341528,Nebraska,0.2,August WNV neuroinvasive disease cases,quantile,2023-06-30
2023-08-31,2.226346526,Nebraska,0.25,August WNV neuroinvasive disease cases,quantile,2023-06-30
2023-08-31,2.545791169,Nebraska,0.3,August WNV neuroinvasive disease cases,quantile,2023-06-30
2023-08-31,3.071928047,Nebraska,0.35,August WNV neuroinvasive disease cases,quantile,2023-06-30
2023-08-31,3.668901708,Nebraska,0.4,August WNV neuroinvasive disease cases,quantile,2023-06-30
2023-08-31,4.126500611,Nebraska,0.45,August WNV neuroinvasive disease cases,quantile,2023-06-30
2023-08-31,4.66721576,Nebraska,0.5,August WNV neuroinvasive disease cases,quantile,2023-06-30
2023-08-31,5.176986781,Nebraska,0.55,August WNV neuroinvasive disease cases,quantile,2023-06-30
2023-08-31,5.844881312,Nebraska,0.6,August WNV neuroinvasive disease cases,quantile,2023-06-30
2023-08-31,6.715039607,Nebraska,0.65,August WNV neuroinvasive disease cases,quantile,2023-06-30
2023-08-31,7.642736093,Nebraska,0.7,August WNV neuroinvasive disease cases,quantile,2023-06-30
2023-08-31,9.1062348,Nebraska,0.75,August WNV neuroinvasive disease cases,quantile,2023-06-30
2023-08-31,10.44579865,Nebraska,0.8,August WNV neuroinvasive disease cases,quantile,2023-06-30
2023-08-31,13.00005663,Nebraska,0.85,August WNV neuroinvasive disease cases,quantile,2023-06-30
2023-08-31,17.07771346,Nebraska,0.9,August WNV neuroinvasive disease cases,quantile,2023-06-30
2023-08-31,23.88419985,Nebraska,0.95,August WNV neuroinvasive disease cases,quantile,2023-06-30
2023-08-31,32.81260922,Nebraska,0.975,August WNV neuroinvasive disease cases,quantile,2023-06-30
2023-08-31,42.97333474,Nebraska,0.99,August WNV neuroinvasive disease cases,quantile,2023-06-30
2023-09-30,0.509411102,Nebraska,0.01,September WNV neuroinvasive disease cases,quantile,2023-06-30
2023-09-30,0.621272383,Nebraska,0.025,September WNV neuroinvasive disease cases,quantile,2023-06-30
2023-09-30,0.895160432,Nebraska,0.05,September WNV neuroinvasive disease cases,quantile,2023-06-30
2023-09-30,1.269844602,Nebraska,0.1,September WNV neuroinvasive disease cases,quantile,2023-06-30
2023-09-30,1.519793765,Nebraska,0.15,September WNV neuroinvasive disease cases,quantile,2023-06-30
2023-09-30,1.774312853,Nebraska,0.2,September WNV neuroinvasive disease cases,quantile,2023-06-30
2023-09-30,2.073257426,Nebraska,0.25,September WNV neuroinvasive disease cases,quantile,2023-06-30
2023-09-30,2.37862322,Nebraska,0.3,September WNV neuroinvasive disease cases,quantile,2023-06-30
2023-09-30,2.872601331,Nebraska,0.35,September WNV neuroinvasive disease cases,quantile,2023-06-30
2023-09-30,3.345578029,Nebraska,0.4,September WNV neuroinvasive disease cases,quantile,2023-06-30
2023-09-30,3.735083424,Nebraska,0.45,September WNV neuroinvasive disease cases,quantile,2023-06-30
2023-09-30,4.166018806,Nebraska,0.5,September WNV neuroinvasive disease cases,quantile,2023-06-30
2023-09-30,4.670957063,Nebraska,0.55,September WNV neuroinvasive disease cases,quantile,2023-06-30
2023-09-30,5.18543659,Nebraska,0.6,September WNV neuroinvasive disease cases,quantile,2023-06-30
2023-09-30,5.860014115,Nebraska,0.65,September WNV neuroinvasive disease cases,quantile,2023-06-30
2023-09-30,6.701274695,Nebraska,0.7,September WNV neuroinvasive disease cases,quantile,2023-06-30
2023-09-30,7.835925412,Nebraska,0.75,September WNV neuroinvasive disease cases,quantile,2023-06-30
2023-09-30,9.234030644,Nebraska,0.8,September WNV neuroinvasive disease cases,quantile,2023-06-30
2023-09-30,10.83692588,Nebraska,0.85,September WNV neuroinvasive disease cases,quantile,2023-06-30
2023-09-30,14.76018064,Nebraska,0.9,September WNV neuroinvasive disease cases,quantile,2023-06-30
2023-09-30,20.24118932,Nebraska,0.95,September WNV neuroinvasive disease cases,quantile,2023-06-30
2023-09-30,26.55905892,Nebraska,0.975,September WNV neuroinvasive disease cases,quantile,2023-06-30
2023-09-30,34.15371847,Nebraska,0.99,September WNV neuroinvasive disease cases,quantile,2023-06-30
2023-10-31,0.239014342,Nebraska,0.01,October WNV neuroinvasive disease cases,quantile,2023-06-30
2023-10-31,0.296978379,Nebraska,0.025,October WNV neuroinvasive disease cases,quantile,2023-06-30
2023-10-31,0.422712762,Nebraska,0.05,October WNV neuroinvasive disease cases,quantile,2023-06-30
2023-10-31,0.631079802,Nebraska,0.1,October WNV neuroinvasive disease cases,quantile,2023-06-30
2023-10-31,0.82339282,Nebraska,0.15,October WNV neuroinvasive disease cases,quantile,2023-06-30
2023-10-31,0.987940219,Nebraska,0.2,October WNV neuroinvasive disease cases,quantile,2023-06-30
2023-10-31,1.121014299,Nebraska,0.25,October WNV neuroinvasive disease cases,quantile,2023-06-30
2023-10-31,1.388382933,Nebraska,0.3,October WNV neuroinvasive disease cases,quantile,2023-06-30
2023-10-31,1.633479267,Nebraska,0.35,October WNV neuroinvasive disease cases,quantile,2023-06-30
2023-10-31,1.8932712,Nebraska,0.4,October WNV neuroinvasive disease cases,quantile,2023-06-30
2023-10-31,2.204940594,Nebraska,0.45,October WNV neuroinvasive disease cases,quantile,2023-06-30
2023-10-31,2.622659705,Nebraska,0.5,October WNV neuroinvasive disease cases,quantile,2023-06-30
2023-10-31,2.948828911,Nebraska,0.55,October WNV neuroinvasive disease cases,quantile,2023-06-30
2023-10-31,3.205070356,Nebraska,0.6,October WNV neuroinvasive disease cases,quantile,2023-06-30
2023-10-31,3.618634962,Nebraska,0.65,October WNV neuroinvasive disease cases,quantile,2023-06-30
2023-10-31,4.214353801,Nebraska,0.7,October WNV neuroinvasive disease cases,quantile,2023-06-30
2023-10-31,4.851747229,Nebraska,0.75,October WNV neuroinvasive disease cases,quantile,2023-06-30
2023-10-31,5.934415094,Nebraska,0.8,October WNV neuroinvasive disease cases,quantile,2023-06-30
2023-10-31,7.152547259,Nebraska,0.85,October WNV neuroinvasive disease cases,quantile,2023-06-30
2023-10-31,9.025640417,Nebraska,0.9,October WNV neuroinvasive disease cases,quantile,2023-06-30
2023-10-31,12.92612289,Nebraska,0.95,October WNV neuroinvasive disease cases,quantile,2023-06-30
2023-10-31,18.88254787,Nebraska,0.975,October WNV neuroinvasive disease cases,quantile,2023-06-30
2023-10-31,23.78659243,Nebraska,0.99,October WNV neuroinvasive disease cases,quantile,2023-06-30
2023-11-30,0.079578219,Nebraska,0.01,November WNV neuroinvasive disease cases,quantile,2023-06-30
2023-11-30,0.102504992,Nebraska,0.025,November WNV neuroinvasive disease cases,quantile,2023-06-30
2023-11-30,0.14637275,Nebraska,0.05,November WNV neuroinvasive disease cases,quantile,2023-06-30
2023-11-30,0.230062527,Nebraska,0.1,November WNV neuroinvasive disease cases,quantile,2023-06-30
2023-11-30,0.292132739,Nebraska,0.15,November WNV neuroinvasive disease cases,quantile,2023-06-30
2023-11-30,0.353932678,Nebraska,0.2,November WNV neuroinvasive disease cases,quantile,2023-06-30
2023-11-30,0.403235507,Nebraska,0.25,November WNV neuroinvasive disease cases,quantile,2023-06-30
2023-11-30,0.478383938,Nebraska,0.3,November WNV neuroinvasive disease cases,quantile,2023-06-30
2023-11-30,0.566613672,Nebraska,0.35,November WNV neuroinvasive disease cases,quantile,2023-06-30
2023-11-30,0.668916909,Nebraska,0.4,November WNV neuroinvasive disease cases,quantile,2023-06-30
2023-11-30,0.787197682,Nebraska,0.45,November WNV neuroinvasive disease cases,quantile,2023-06-30
2023-11-30,0.906141467,Nebraska,0.5,November WNV neuroinvasive disease cases,quantile,2023-06-30
2023-11-30,1.024711797,Nebraska,0.55,November WNV neuroinvasive disease cases,quantile,2023-06-30
2023-11-30,1.153918612,Nebraska,0.6,November WNV neuroinvasive disease cases,quantile,2023-06-30
2023-11-30,1.30799813,Nebraska,0.65,November WNV neuroinvasive disease cases,quantile,2023-06-30
2023-11-30,1.468866982,Nebraska,0.7,November WNV neuroinvasive disease cases,quantile,2023-06-30
2023-11-30,1.784575498,Nebraska,0.75,November WNV neuroinvasive disease cases,quantile,2023-06-30
2023-11-30,2.072119657,Nebraska,0.8,November WNV neuroinvasive disease cases,quantile,2023-06-30
2023-11-30,2.605405971,Nebraska,0.85,November WNV neuroinvasive disease cases,quantile,2023-06-30
2023-11-30,3.224262897,Nebraska,0.9,November WNV neuroinvasive disease cases,quantile,2023-06-30
2023-11-30,4.496507563,Nebraska,0.95,November WNV neuroinvasive disease cases,quantile,2023-06-30
2023-11-30,6.519538617,Nebraska,0.975,November WNV neuroinvasive disease cases,quantile,2023-06-30
2023-11-30,9.310278612,Nebraska,0.99,November WNV neuroinvasive disease cases,quantile,2023-06-30
2023-12-31,0.027351975,Nebraska,0.01,December WNV neuroinvasive disease cases,quantile,2023-06-30
2023-12-31,0.033759457,Nebraska,0.025,December WNV neuroinvasive disease cases,quantile,2023-06-30
2023-12-31,0.048225924,Nebraska,0.05,December WNV neuroinvasive disease cases,quantile,2023-06-30
2023-12-31,0.071365405,Nebraska,0.1,December WNV neuroinvasive disease cases,quantile,2023-06-30
2023-12-31,0.087898612,Nebraska,0.15,December WNV neuroinvasive disease cases,quantile,2023-06-30
2023-12-31,0.110509127,Nebraska,0.2,December WNV neuroinvasive disease cases,quantile,2023-06-30
2023-12-31,0.127261575,Nebraska,0.25,December WNV neuroinvasive disease cases,quantile,2023-06-30
2023-12-31,0.148007386,Nebraska,0.3,December WNV neuroinvasive disease cases,quantile,2023-06-30
2023-12-31,0.174859663,Nebraska,0.35,December WNV neuroinvasive disease cases,quantile,2023-06-30
2023-12-31,0.201625776,Nebraska,0.4,December WNV neuroinvasive disease cases,quantile,2023-06-30
2023-12-31,0.231489324,Nebraska,0.45,December WNV neuroinvasive disease cases,quantile,2023-06-30
2023-12-31,0.26989543,Nebraska,0.5,December WNV neuroinvasive disease cases,quantile,2023-06-30
2023-12-31,0.306007025,Nebraska,0.55,December WNV neuroinvasive disease cases,quantile,2023-06-30
2023-12-31,0.34823898,Nebraska,0.6,December WNV neuroinvasive disease cases,quantile,2023-06-30
2023-12-31,0.406974816,Nebraska,0.65,December WNV neuroinvasive disease cases,quantile,2023-06-30
2023-12-31,0.468803179,Nebraska,0.7,December WNV neuroinvasive disease cases,quantile,2023-06-30
2023-12-31,0.533636475,Nebraska,0.75,December WNV neuroinvasive disease cases,quantile,2023-06-30
2023-12-31,0.633741639,Nebraska,0.8,December WNV neuroinvasive disease cases,quantile,2023-06-30
2023-12-31,0.796018906,Nebraska,0.85,December WNV neuroinvasive disease cases,quantile,2023-06-30
2023-12-31,1.057274156,Nebraska,0.9,December WNV neuroinvasive disease cases,quantile,2023-06-30
2023-12-31,1.479917019,Nebraska,0.95,December WNV neuroinvasive disease cases,quantile,2023-06-30
2023-12-31,2.037586688,Nebraska,0.975,December WNV neuroinvasive disease cases,quantile,2023-06-30
2023-12-31,2.832427354,Nebraska,0.99,December WNV neuroinvasive disease cases,quantile,2023-06-30
2023-07-31,0.121488065,New Hampshire,0.01,July WNV neuroinvasive disease cases,quantile,2023-06-30
2023-07-31,0.134206138,New Hampshire,0.025,July WNV neuroinvasive disease cases,quantile,2023-06-30
2023-07-31,0.155402927,New Hampshire,0.05,July WNV neuroinvasive disease cases,quantile,2023-06-30
2023-07-31,0.181981161,New Hampshire,0.1,July WNV neuroinvasive disease cases,quantile,2023-06-30
2023-07-31,0.324238921,New Hampshire,0.15,July WNV neuroinvasive disease cases,quantile,2023-06-30
2023-07-31,0.358347644,New Hampshire,0.2,July WNV neuroinvasive disease cases,quantile,2023-06-30
2023-07-31,0.38681045,New Hampshire,0.25,July WNV neuroinvasive disease cases,quantile,2023-06-30
2023-07-31,0.400085859,New Hampshire,0.3,July WNV neuroinvasive disease cases,quantile,2023-06-30
2023-07-31,0.429080522,New Hampshire,0.35,July WNV neuroinvasive disease cases,quantile,2023-06-30
2023-07-31,0.544903301,New Hampshire,0.4,July WNV neuroinvasive disease cases,quantile,2023-06-30
2023-07-31,0.570641934,New Hampshire,0.45,July WNV neuroinvasive disease cases,quantile,2023-06-30
2023-07-31,0.614064159,New Hampshire,0.5,July WNV neuroinvasive disease cases,quantile,2023-06-30
2023-07-31,0.634299767,New Hampshire,0.55,July WNV neuroinvasive disease cases,quantile,2023-06-30
2023-07-31,0.814693205,New Hampshire,0.6,July WNV neuroinvasive disease cases,quantile,2023-06-30
2023-07-31,0.958975283,New Hampshire,0.65,July WNV neuroinvasive disease cases,quantile,2023-06-30
2023-07-31,1.001838339,New Hampshire,0.7,July WNV neuroinvasive disease cases,quantile,2023-06-30
2023-07-31,1.050673983,New Hampshire,0.75,July WNV neuroinvasive disease cases,quantile,2023-06-30
2023-07-31,1.535226509,New Hampshire,0.8,July WNV neuroinvasive disease cases,quantile,2023-06-30
2023-07-31,1.604806652,New Hampshire,0.85,July WNV neuroinvasive disease cases,quantile,2023-06-30
2023-07-31,1.680090156,New Hampshire,0.9,July WNV neuroinvasive disease cases,quantile,2023-06-30
