,location,forecast_date,target_end_date,target,type,quantile,value
4637,North Dakota,2023-04-30,2023-06-30,June WNV neuroinvasive disease cases,quantile,0.65,0.5306035998113866
4638,North Dakota,2023-04-30,2023-06-30,June WNV neuroinvasive disease cases,quantile,0.7,0.5800768157845348
4639,North Dakota,2023-04-30,2023-06-30,June WNV neuroinvasive disease cases,quantile,0.75,0.7068281820895267
4640,North Dakota,2023-04-30,2023-06-30,June WNV neuroinvasive disease cases,quantile,0.8,0.7835293348424857
4641,North Dakota,2023-04-30,2023-06-30,June WNV neuroinvasive disease cases,quantile,0.85,1.0374417862411882
4642,North Dakota,2023-04-30,2023-06-30,June WNV neuroinvasive disease cases,quantile,0.9,1.431546038450331
4643,North Dakota,2023-04-30,2023-06-30,June WNV neuroinvasive disease cases,quantile,0.95,1.714031898904817
4644,North Dakota,2023-04-30,2023-06-30,June WNV neuroinvasive disease cases,quantile,0.975,2.6113487265591755
4645,North Dakota,2023-04-30,2023-06-30,June WNV neuroinvasive disease cases,quantile,0.99,8.659252600092074
4646,North Dakota,2023-04-30,2023-07-31,July WNV neuroinvasive disease cases,quantile,0.01,0
4647,North Dakota,2023-04-30,2023-07-31,July WNV neuroinvasive disease cases,quantile,0.025,0
4648,North Dakota,2023-04-30,2023-07-31,July WNV neuroinvasive disease cases,quantile,0.05,0
4649,North Dakota,2023-04-30,2023-07-31,July WNV neuroinvasive disease cases,quantile,0.1,0
4650,North Dakota,2023-04-30,2023-07-31,July WNV neuroinvasive disease cases,quantile,0.15,0
4651,North Dakota,2023-04-30,2023-07-31,July WNV neuroinvasive disease cases,quantile,0.2,0
4652,North Dakota,2023-04-30,2023-07-31,July WNV neuroinvasive disease cases,quantile,0.25,0
4653,North Dakota,2023-04-30,2023-07-31,July WNV neuroinvasive disease cases,quantile,0.3,0
4654,North Dakota,2023-04-30,2023-07-31,July WNV neuroinvasive disease cases,quantile,0.35,0.0280611960896006
4655,North Dakota,2023-04-30,2023-07-31,July WNV neuroinvasive disease cases,quantile,0.4,0.0776231340164759
4656,North Dakota,2023-04-30,2023-07-31,July WNV neuroinvasive disease cases,quantile,0.45,0.3887512715317013
4657,North Dakota,2023-04-30,2023-07-31,July WNV neuroinvasive disease cases,quantile,0.5,0.5667177388910858
4658,North Dakota,2023-04-30,2023-07-31,July WNV neuroinvasive disease cases,quantile,0.55,0.5933016317248524
4659,North Dakota,2023-04-30,2023-07-31,July WNV neuroinvasive disease cases,quantile,0.6,0.6228058048640447
4660,North Dakota,2023-04-30,2023-07-31,July WNV neuroinvasive disease cases,quantile,0.65,0.7488358976475591
4661,North Dakota,2023-04-30,2023-07-31,July WNV neuroinvasive disease cases,quantile,0.7,0.8756679038084174
4662,North Dakota,2023-04-30,2023-07-31,July WNV neuroinvasive disease cases,quantile,0.75,1.0018235547767234
4663,North Dakota,2023-04-30,2023-07-31,July WNV neuroinvasive disease cases,quantile,0.8,1.142086221192786
4664,North Dakota,2023-04-30,2023-07-31,July WNV neuroinvasive disease cases,quantile,0.85,1.2035248485885672
4665,North Dakota,2023-04-30,2023-07-31,July WNV neuroinvasive disease cases,quantile,0.9,1.2894473665271893
4666,North Dakota,2023-04-30,2023-07-31,July WNV neuroinvasive disease cases,quantile,0.95,2.484402305413949
4667,North Dakota,2023-04-30,2023-07-31,July WNV neuroinvasive disease cases,quantile,0.975,3.154710303185116
4668,North Dakota,2023-04-30,2023-07-31,July WNV neuroinvasive disease cases,quantile,0.99,9.107352730331243
4669,North Dakota,2023-04-30,2023-08-31,August WNV neuroinvasive disease cases,quantile,0.01,0
4670,North Dakota,2023-04-30,2023-08-31,August WNV neuroinvasive disease cases,quantile,0.025,0
4671,North Dakota,2023-04-30,2023-08-31,August WNV neuroinvasive disease cases,quantile,0.05,0
4672,North Dakota,2023-04-30,2023-08-31,August WNV neuroinvasive disease cases,quantile,0.1,0
4673,North Dakota,2023-04-30,2023-08-31,August WNV neuroinvasive disease cases,quantile,0.15,0.1256669486124775
4674,North Dakota,2023-04-30,2023-08-31,August WNV neuroinvasive disease cases,quantile,0.2,0.2562499771550257
4675,North Dakota,2023-04-30,2023-08-31,August WNV neuroinvasive disease cases,quantile,0.25,0.3216423730054209
4676,North Dakota,2023-04-30,2023-08-31,August WNV neuroinvasive disease cases,quantile,0.3,0.4181945706098625
4677,North Dakota,2023-04-30,2023-08-31,August WNV neuroinvasive disease cases,quantile,0.35,0.6820553111116218
4678,North Dakota,2023-04-30,2023-08-31,August WNV neuroinvasive disease cases,quantile,0.4,0.732336490069635
4679,North Dakota,2023-04-30,2023-08-31,August WNV neuroinvasive disease cases,quantile,0.45,0.758464964998407
4680,North Dakota,2023-04-30,2023-08-31,August WNV neuroinvasive disease cases,quantile,0.5,0.8381739503998962
4681,North Dakota,2023-04-30,2023-08-31,August WNV neuroinvasive disease cases,quantile,0.55,0.8955068574456856
4682,North Dakota,2023-04-30,2023-08-31,August WNV neuroinvasive disease cases,quantile,0.6,1.02853303111164
4683,North Dakota,2023-04-30,2023-08-31,August WNV neuroinvasive disease cases,quantile,0.65,1.118816189437563
4684,North Dakota,2023-04-30,2023-08-31,August WNV neuroinvasive disease cases,quantile,0.7,1.2109449078100352
4685,North Dakota,2023-04-30,2023-08-31,August WNV neuroinvasive disease cases,quantile,0.75,1.4424660840377967
4686,North Dakota,2023-04-30,2023-08-31,August WNV neuroinvasive disease cases,quantile,0.8,1.5210295609721107
4687,North Dakota,2023-04-30,2023-08-31,August WNV neuroinvasive disease cases,quantile,0.85,1.6370713583594472
4688,North Dakota,2023-04-30,2023-08-31,August WNV neuroinvasive disease cases,quantile,0.9,2.169974238541386
4689,North Dakota,2023-04-30,2023-08-31,August WNV neuroinvasive disease cases,quantile,0.95,2.4056915858189747
4690,North Dakota,2023-04-30,2023-08-31,August WNV neuroinvasive disease cases,quantile,0.975,2.6067412127215213
4691,North Dakota,2023-04-30,2023-08-31,August WNV neuroinvasive disease cases,quantile,0.99,7.539317595971871
4692,North Dakota,2023-04-30,2023-09-30,September WNV neuroinvasive disease cases,quantile,0.01,0
4693,North Dakota,2023-04-30,2023-09-30,September WNV neuroinvasive disease cases,quantile,0.025,0
4694,North Dakota,2023-04-30,2023-09-30,September WNV neuroinvasive disease cases,quantile,0.05,0
4695,North Dakota,2023-04-30,2023-09-30,September WNV neuroinvasive disease cases,quantile,0.1,0
4696,North Dakota,2023-04-30,2023-09-30,September WNV neuroinvasive disease cases,quantile,0.15,0
4697,North Dakota,2023-04-30,2023-09-30,September WNV neuroinvasive disease cases,quantile,0.2,0
4698,North Dakota,2023-04-30,2023-09-30,September WNV neuroinvasive disease cases,quantile,0.25,0
4699,North Dakota,2023-04-30,2023-09-30,September WNV neuroinvasive disease cases,quantile,0.3,0
4700,North Dakota,2023-04-30,2023-09-30,September WNV neuroinvasive disease cases,quantile,0.35,0.0462337737038095
4701,North Dakota,2023-04-30,2023-09-30,September WNV neuroinvasive disease cases,quantile,0.4,0.0788356688504931
4702,North Dakota,2023-04-30,2023-09-30,September WNV neuroinvasive disease cases,quantile,0.45,0.0936843743342936
4703,North Dakota,2023-04-30,2023-09-30,September WNV neuroinvasive disease cases,quantile,0.5,0.1232486070227019
4704,North Dakota,2023-04-30,2023-09-30,September WNV neuroinvasive disease cases,quantile,0.55,0.1774409302152837
4705,North Dakota,2023-04-30,2023-09-30,September WNV neuroinvasive disease cases,quantile,0.6,0.2569168050696933
4706,North Dakota,2023-04-30,2023-09-30,September WNV neuroinvasive disease cases,quantile,0.65,0.380543771693274
4707,North Dakota,2023-04-30,2023-09-30,September WNV neuroinvasive disease cases,quantile,0.7,0.4675440916354815
4708,North Dakota,2023-04-30,2023-09-30,September WNV neuroinvasive disease cases,quantile,0.75,0.5174782563585487
4709,North Dakota,2023-04-30,2023-09-30,September WNV neuroinvasive disease cases,quantile,0.8,0.56849507823868
4710,North Dakota,2023-04-30,2023-09-30,September WNV neuroinvasive disease cases,quantile,0.85,0.7558265123014261
4711,North Dakota,2023-04-30,2023-09-30,September WNV neuroinvasive disease cases,quantile,0.9,0.97706445138381
4712,North Dakota,2023-04-30,2023-09-30,September WNV neuroinvasive disease cases,quantile,0.95,1.4274117088466287
4713,North Dakota,2023-04-30,2023-09-30,September WNV neuroinvasive disease cases,quantile,0.975,1.8199782666240665
4714,North Dakota,2023-04-30,2023-09-30,September WNV neuroinvasive disease cases,quantile,0.99,2.5715474767931115
4715,North Dakota,2023-04-30,2023-10-31,October WNV neuroinvasive disease cases,quantile,0.01,0
4716,North Dakota,2023-04-30,2023-10-31,October WNV neuroinvasive disease cases,quantile,0.025,0
4717,North Dakota,2023-04-30,2023-10-31,October WNV neuroinvasive disease cases,quantile,0.05,0
4718,North Dakota,2023-04-30,2023-10-31,October WNV neuroinvasive disease cases,quantile,0.1,0
4719,North Dakota,2023-04-30,2023-10-31,October WNV neuroinvasive disease cases,quantile,0.15,0
4720,North Dakota,2023-04-30,2023-10-31,October WNV neuroinvasive disease cases,quantile,0.2,0
4721,North Dakota,2023-04-30,2023-10-31,October WNV neuroinvasive disease cases,quantile,0.25,0
4722,North Dakota,2023-04-30,2023-10-31,October WNV neuroinvasive disease cases,quantile,0.3,0
4723,North Dakota,2023-04-30,2023-10-31,October WNV neuroinvasive disease cases,quantile,0.35,0
4724,North Dakota,2023-04-30,2023-10-31,October WNV neuroinvasive disease cases,quantile,0.4,0.012121622062523
4725,North Dakota,2023-04-30,2023-10-31,October WNV neuroinvasive disease cases,quantile,0.45,0.045264003989783
4726,North Dakota,2023-04-30,2023-10-31,October WNV neuroinvasive disease cases,quantile,0.5,0.0781197278254875
4727,North Dakota,2023-04-30,2023-10-31,October WNV neuroinvasive disease cases,quantile,0.55,0.1086923040450697
4728,North Dakota,2023-04-30,2023-10-31,October WNV neuroinvasive disease cases,quantile,0.6,0.1867985494969055
4729,North Dakota,2023-04-30,2023-10-31,October WNV neuroinvasive disease cases,quantile,0.65,0.3026731788759092
4730,North Dakota,2023-04-30,2023-10-31,October WNV neuroinvasive disease cases,quantile,0.7,0.4244139861104116
4731,North Dakota,2023-04-30,2023-10-31,October WNV neuroinvasive disease cases,quantile,0.75,0.5044323629043345
4732,North Dakota,2023-04-30,2023-10-31,October WNV neuroinvasive disease cases,quantile,0.8,0.6044744086043409
4733,North Dakota,2023-04-30,2023-10-31,October WNV neuroinvasive disease cases,quantile,0.85,0.8511846419627749
4734,North Dakota,2023-04-30,2023-10-31,October WNV neuroinvasive disease cases,quantile,0.9,0.9210268850070458
4735,North Dakota,2023-04-30,2023-10-31,October WNV neuroinvasive disease cases,quantile,0.95,1.1778929933485724
4736,North Dakota,2023-04-30,2023-10-31,October WNV neuroinvasive disease cases,quantile,0.975,5.299352407528355
4737,North Dakota,2023-04-30,2023-10-31,October WNV neuroinvasive disease cases,quantile,0.99,6.763511218906899
4738,North Dakota,2023-04-30,2023-11-30,November WNV neuroinvasive disease cases,quantile,0.01,0
4739,North Dakota,2023-04-30,2023-11-30,November WNV neuroinvasive disease cases,quantile,0.025,0
4740,North Dakota,2023-04-30,2023-11-30,November WNV neuroinvasive disease cases,quantile,0.05,0
4741,North Dakota,2023-04-30,2023-11-30,November WNV neuroinvasive disease cases,quantile,0.1,0
4742,North Dakota,2023-04-30,2023-11-30,November WNV neuroinvasive disease cases,quantile,0.15,0
4743,North Dakota,2023-04-30,2023-11-30,November WNV neuroinvasive disease cases,quantile,0.2,0
4744,North Dakota,2023-04-30,2023-11-30,November WNV neuroinvasive disease cases,quantile,0.25,0
4745,North Dakota,2023-04-30,2023-11-30,November WNV neuroinvasive disease cases,quantile,0.3,0
4746,North Dakota,2023-04-30,2023-11-30,November WNV neuroinvasive disease cases,quantile,0.35,0.0293406327329864
4747,North Dakota,2023-04-30,2023-11-30,November WNV neuroinvasive disease cases,quantile,0.4,0.0627098686005542
4748,North Dakota,2023-04-30,2023-11-30,November WNV neuroinvasive disease cases,quantile,0.45,0.1274904266025453
4749,North Dakota,2023-04-30,2023-11-30,November WNV neuroinvasive disease cases,quantile,0.5,0.1526918273281648
4750,North Dakota,2023-04-30,2023-11-30,November WNV neuroinvasive disease cases,quantile,0.55,0.2443229657666327
4751,North Dakota,2023-04-30,2023-11-30,November WNV neuroinvasive disease cases,quantile,0.6,0.3407971407581789
4752,North Dakota,2023-04-30,2023-11-30,November WNV neuroinvasive disease cases,quantile,0.65,0.3978770712405086
4753,North Dakota,2023-04-30,2023-11-30,November WNV neuroinvasive disease cases,quantile,0.7,0.4274191432511599
4754,North Dakota,2023-04-30,2023-11-30,November WNV neuroinvasive disease cases,quantile,0.75,0.4433653504465437
4755,North Dakota,2023-04-30,2023-11-30,November WNV neuroinvasive disease cases,quantile,0.8,0.5809960986505498
4756,North Dakota,2023-04-30,2023-11-30,November WNV neuroinvasive disease cases,quantile,0.85,0.6333570211657733
4757,North Dakota,2023-04-30,2023-11-30,November WNV neuroinvasive disease cases,quantile,0.9,0.93361217099731
4758,North Dakota,2023-04-30,2023-11-30,November WNV neuroinvasive disease cases,quantile,0.95,1.5752523151053222
4759,North Dakota,2023-04-30,2023-11-30,November WNV neuroinvasive disease cases,quantile,0.975,3.5826339491858312
4760,North Dakota,2023-04-30,2023-11-30,November WNV neuroinvasive disease cases,quantile,0.99,8.109946134117079
4761,North Dakota,2023-04-30,2023-12-31,December WNV neuroinvasive disease cases,quantile,0.01,0
4762,North Dakota,2023-04-30,2023-12-31,December WNV neuroinvasive disease cases,quantile,0.025,0
4763,North Dakota,2023-04-30,2023-12-31,December WNV neuroinvasive disease cases,quantile,0.05,0
4764,North Dakota,2023-04-30,2023-12-31,December WNV neuroinvasive disease cases,quantile,0.1,0
4765,North Dakota,2023-04-30,2023-12-31,December WNV neuroinvasive disease cases,quantile,0.15,0
4766,North Dakota,2023-04-30,2023-12-31,December WNV neuroinvasive disease cases,quantile,0.2,0
4767,North Dakota,2023-04-30,2023-12-31,December WNV neuroinvasive disease cases,quantile,0.25,0
4768,North Dakota,2023-04-30,2023-12-31,December WNV neuroinvasive disease cases,quantile,0.3,0
4769,North Dakota,2023-04-30,2023-12-31,December WNV neuroinvasive disease cases,quantile,0.35,0
4770,North Dakota,2023-04-30,2023-12-31,December WNV neuroinvasive disease cases,quantile,0.4,0
4771,North Dakota,2023-04-30,2023-12-31,December WNV neuroinvasive disease cases,quantile,0.45,0.0071937493143248
4772,North Dakota,2023-04-30,2023-12-31,December WNV neuroinvasive disease cases,quantile,0.5,0.0614972713189668
4773,North Dakota,2023-04-30,2023-12-31,December WNV neuroinvasive disease cases,quantile,0.55,0.1147666329904279
4774,North Dakota,2023-04-30,2023-12-31,December WNV neuroinvasive disease cases,quantile,0.6,0.185935726131153
4775,North Dakota,2023-04-30,2023-12-31,December WNV neuroinvasive disease cases,quantile,0.65,0.264740965640418
4776,North Dakota,2023-04-30,2023-12-31,December WNV neuroinvasive disease cases,quantile,0.7,0.3099294504530082
4777,North Dakota,2023-04-30,2023-12-31,December WNV neuroinvasive disease cases,quantile,0.75,0.4069297744102949
4778,North Dakota,2023-04-30,2023-12-31,December WNV neuroinvasive disease cases,quantile,0.8,0.5222404669979028
4779,North Dakota,2023-04-30,2023-12-31,December WNV neuroinvasive disease cases,quantile,0.85,0.6921886569397259
4780,North Dakota,2023-04-30,2023-12-31,December WNV neuroinvasive disease cases,quantile,0.9,1.193152045065235
4781,North Dakota,2023-04-30,2023-12-31,December WNV neuroinvasive disease cases,quantile,0.95,1.876451234654568
4782,North Dakota,2023-04-30,2023-12-31,December WNV neuroinvasive disease cases,quantile,0.975,2.190601605591896
4783,North Dakota,2023-04-30,2023-12-31,December WNV neuroinvasive disease cases,quantile,0.99,2.474213018754019
4784,Nebraska,2023-04-30,2023-05-31,May WNV neuroinvasive disease cases,quantile,0.01,0
4785,Nebraska,2023-04-30,2023-05-31,May WNV neuroinvasive disease cases,quantile,0.025,0
4786,Nebraska,2023-04-30,2023-05-31,May WNV neuroinvasive disease cases,quantile,0.05,0
4787,Nebraska,2023-04-30,2023-05-31,May WNV neuroinvasive disease cases,quantile,0.1,0
4788,Nebraska,2023-04-30,2023-05-31,May WNV neuroinvasive disease cases,quantile,0.15,0
4789,Nebraska,2023-04-30,2023-05-31,May WNV neuroinvasive disease cases,quantile,0.2,0
4790,Nebraska,2023-04-30,2023-05-31,May WNV neuroinvasive disease cases,quantile,0.25,0
4791,Nebraska,2023-04-30,2023-05-31,May WNV neuroinvasive disease cases,quantile,0.3,0
4792,Nebraska,2023-04-30,2023-05-31,May WNV neuroinvasive disease cases,quantile,0.35,0
4793,Nebraska,2023-04-30,2023-05-31,May WNV neuroinvasive disease cases,quantile,0.4,0
4794,Nebraska,2023-04-30,2023-05-31,May WNV neuroinvasive disease cases,quantile,0.45,0
4795,Nebraska,2023-04-30,2023-05-31,May WNV neuroinvasive disease cases,quantile,0.5,0
4796,Nebraska,2023-04-30,2023-05-31,May WNV neuroinvasive disease cases,quantile,0.55,0
4797,Nebraska,2023-04-30,2023-05-31,May WNV neuroinvasive disease cases,quantile,0.6,0
4798,Nebraska,2023-04-30,2023-05-31,May WNV neuroinvasive disease cases,quantile,0.65,0
